Lasso,Regforest,SVR,Standardized Lasso,Standardized Regforest,Standardized SVR
0.0075872966338471955,0.0076822006365015695,0.009686807705831246,0.007902111897399372,0.008146042837571605,0.011155748987028223
0.018427287598265715,0.020080540853735337,0.024657253751803603,0.015063903053956915,0.015194933706852968,0.019177490390354802
0.017730073817919193,0.01873453330208206,0.02188222321229169,0.01285262240984259,0.012228146799658673,0.01617672865140078
0.012928972543777527,0.011637727607098369,0.012344610899113807,0.013961228781640349,0.012098923011291302,0.02121661866609461
0.021959226847587686,0.0113743338065296,0.034698329896944456,0.01388929355248846,0.013194501746011649,0.017039162383019474
0.038410988270003714,0.011974001676629029,0.03872547188643171,0.03108375134144481,0.012922489059863547,0.02920899395142701
0.02204879306659605,0.009671625082919716,0.021513916238146472,0.024960372054931682,0.010865746997345847,0.015061278599248462
0.016180486553971245,0.01175400286932783,0.021089918095461235,0.014287409289114865,0.012317207162885285,0.016861936706558545
0.011658065472433985,0.008397962809250181,0.012634464428775706,0.010389148819161406,0.008351897862391407,0.014132498420845546
0.0324137248635903,0.009575012529593387,0.027547958878942656,0.01352760071110372,0.010332268391826287,0.016150785938374698
0.013302914740819374,0.009280681739579605,0.018153309208783816,0.010558435851108983,0.009333349613526117,0.011836212182629246
0.02463460743580092,0.015030420718661716,0.030680867011265895,0.0216156957215837,0.014972934364560592,0.03581471371065584
0.0182394345828266,0.01701145330846712,0.015179524668381728,0.02748820220948926,0.016692397002175677,0.03827620020347144
0.0173445445611351,0.009891674738118084,0.015000500004381842,0.012577804080683442,0.009738850528456543,0.012997163490151961
0.014062497742871995,0.00979303765170195,0.016585376000981346,0.012543075459148255,0.010976830093133681,0.0130510074197797
0.014661264828824499,0.011957810114693714,0.016190629653287877,0.01641446263958439,0.013847709556987671,0.015421417997931995
0.013004024892495464,0.014435192380590826,0.013023229492247053,0.015142767367540017,0.013703892624897445,0.015600741038693959
0.02167738302254534,0.01593678718321203,0.02403241969406472,0.014249461253003406,0.016364134795158036,0.019303210818090978
0.01264647820257879,0.01174090672101192,0.013770842901329341,0.011114532300935967,0.012568396266653485,0.011806376381412423
0.010557056077905903,0.01033626588640561,0.01297473410021805,0.010517179391928935,0.0107234781808809,0.010171106006380305
0.014190357533487031,0.011561305983212537,0.01628244215844395,0.012417251177302082,0.01294851139636826,0.013479537519192501
0.018246430876375997,0.010715748700355531,0.01920524671573299,0.012436727433633658,0.008395150680124924,0.025261224852182355
0.011390509487831366,0.010960089378144763,0.01387089729277363,0.010023992649541343,0.011355402763254425,0.010293587659436765
0.03205112262906147,0.01531294536433785,0.038831782821240085,0.03229803954243392,0.014312985735980782,0.03357540850954808
0.009705661559436952,0.011351104423546164,0.012079984459824514,0.012543017889635629,0.011760520140172839,0.016209041061304427
0.02645850703087344,0.014440150806185405,0.025001613871472168,0.022921598799476497,0.014921959627858337,0.020011278249047484
0.019933862862171792,0.01028374483596298,0.022509605746655604,0.014129060895460968,0.011406350707112108,0.012717377375394735
0.010488409442862945,0.009312575321825821,0.012742102377118841,0.00965233111479733,0.010495802310716429,0.011422177201842496
0.008156121891950106,0.009532120454291453,0.013798271317474436,0.009313086189723822,0.008670181616405506,0.019225588662331775
0.016506565297480028,0.01029195572007935,0.015627829584980046,0.011876345677518368,0.011603702103098149,0.013651794263979134
0.014521807633889123,0.012438409464091468,0.018571748097945755,0.026198808939562612,0.012353520072725067,0.01782905260542752
0.021258033932230986,0.008593869915502424,0.036847964833304915,0.018674145920799884,0.008908417813653967,0.0194962708514885
0.012324373036622689,0.009547433559605198,0.01254167769263627,0.011290545264325014,0.009462259504675566,0.012599393965431499
0.019124597123287825,0.013166744322026726,0.023475715400094466,0.018715695098593735,0.013802987662535378,0.024223020808061525
0.016773290393254342,0.012116706062314546,0.019438104377408196,0.017509148944393354,0.01218918055025298,0.01579894623511984
0.012258811183993216,0.011277901679330082,0.01817329919566689,0.012899097769089185,0.01189571604330085,0.0226986131210212
0.020722122595169375,0.014142709582791041,0.024198560441373723,0.024402253252601182,0.022248401652320476,0.027085484770736256
0.019453228756662583,0.011502418746926108,0.021833723863370437,0.01797132280215806,0.018403396643118623,0.018630535939083762
0.015800345661120492,0.01198787671815815,0.020084069132781768,0.013580099081515671,0.01194458904573632,0.029226489813046923
0.012974698296704845,0.010489564163662422,0.01501309917554201,0.012010434643461894,0.011436880883228705,0.015454030013637921
0.021559491353803827,0.012386184346993581,0.027706414292034406,0.014070152921786669,0.012600709005314945,0.02322619850561968
0.02801231303684727,0.016984765282432607,0.03365314622393813,0.03552231543155376,0.02332493891943074,0.04229187375874355
0.016172555416909953,0.009217036862155406,0.015166994048915973,0.018376227220991574,0.008680324422003281,0.020096739963709236
0.036877727475749064,0.015643151674764377,0.0365952052610781,0.02152707404549772,0.016749955432110164,0.025200948891134195
0.018426407251845755,0.019648206858235127,0.02019657225423662,0.014563488424991756,0.012270851625412828,0.014751991131196171
0.012911969140352229,0.00980428641662093,0.01255073807994799,0.012291722145614562,0.010506797365006277,0.012332943693665652
0.011841715664483568,0.012355293142120766,0.018812638241829157,0.011840550451970185,0.013126583729566703,0.013376917957934269
0.022689932869145543,0.01723475476652634,0.03379590410807481,0.025001608212881977,0.016363853992501336,0.038771507720000875
0.013438076932351363,0.009628955784041673,0.013340802128719043,0.012881528593375536,0.010263803023710046,0.01358630191402915
0.011579305964207635,0.01784977102592981,0.015903208310796068,0.011283847753422283,0.009166290462546817,0.018501775509698927
0.0156359295939569,0.011920267191403364,0.017709583947019186,0.0128568495940058,0.01369912645950087,0.01416706805962753
0.02425672812604404,0.011719811918327022,0.02739584812066359,0.015443027582877002,0.011881735061066299,0.020542248467784713
0.010695913315469832,0.0116553788575458,0.013306431237600105,0.011844778996843306,0.01188178012641511,0.022374546094492218
0.011659467840266502,0.010600975581978093,0.01310437107160676,0.011616426466288222,0.011673927074255786,0.01166185002661386
0.016830960134932564,0.01039500742240367,0.016306476039320374,0.02386941710207668,0.011378003821712395,0.03908653712899075
0.020318312157334893,0.01352513329658714,0.023657152039886328,0.016735861299946288,0.014706139563522212,0.03007659396390978
0.016519280351440555,0.01246664197920714,0.018485724999315035,0.014405118547572987,0.014563465085527885,0.024263773210306774
0.02072226599410049,0.010852411176673338,0.02264747417981231,0.019520336598201977,0.011779970740574748,0.016340283400643155
0.012219151454353342,0.011211069068519887,0.012347171377965514,0.011644260586097507,0.010859590022792999,0.015512175435385082
0.013342387857893932,0.011015105599291888,0.014193197213579107,0.012351238133189347,0.01052637431035245,0.011882295650413906
0.01447154905582734,0.009365658512135402,0.012576901487675665,0.011574627405080204,0.009965071455154087,0.011181782453977303
0.016118832538564783,0.010466202818878254,0.016425251939314652,0.011429417255512542,0.010461491402541875,0.012892180661248129
0.021228663444931427,0.010219790934087546,0.0228699145602999,0.02550053371645184,0.011215036637790526,0.03135552385647346
0.02077473121704644,0.01015269833416277,0.01992105622065574,0.030332815013410192,0.01098029205623728,0.018696096123780485
